"product_id","time_id","warehouse_id","store_id","units_ordered","units_shipped","warehouse_sales","warehouse_cost","supply_time","store_invoice"
121,560,3,3,17.00,17,NT$22.29,NT$11.37,1,NT$13.07
258,560,3,3,49.00,49,NT$40.45,NT$12.95,3,NT$15.15
92,552,3,3,75.00,75,NT$19.30,NT$5.98,1,NT$6.58
1535,552,3,3,20.00,20,NT$32.12,NT$13.49,3,NT$16.05
325,552,3,3,68.00,68,NT$32.86,NT$18.73,1,NT$21.35
835,552,3,3,96.00,96,NT$117.26,NT$68.01,2,NT$76.85
865,552,3,3,23.00,23,NT$27.59,NT$9.11,2,NT$10.11
1508,552,3,3,87.00,87,NT$141.67,NT$75.09,1,NT$83.34
1551,552,3,3,73.00,56,NT$25.98,NT$8.57,4,NT$9.52
275,552,3,3,95.00,95,NT$155.33,NT$51.26,2,NT$59.46
985,552,3,3,72.00,72,NT$29.55,NT$10.34,4,NT$12.00
415,552,3,3,66.00,66,NT$109.47,NT$48.17,4,NT$56.84
1298,552,3,3,21.00,21,NT$14.91,NT$7.01,4,NT$7.85
209,552,3,3,36.00,36,NT$27.60,NT$8.83,2,NT$10.51
1185,552,3,3,17.00,17,NT$13.08,NT$4.71,4,NT$5.32
1375,552,3,3,40.00,40,NT$49.42,NT$26.68,3,NT$30.69
392,552,3,3,23.00,23,NT$10.17,NT$3.76,3,NT$4.33
144,577,3,3,80.00,80,NT$17.14,NT$8.91,3,NT$10.43
548,577,3,3,21.00,21,NT$34.10,NT$18.42,1,NT$20.26
165,577,3,3,40.00,40,NT$37.80,NT$22.30,1,NT$25.42
1314,577,3,3,40.00,40,NT$12.03,NT$6.98,4,NT$7.75
570,577,3,3,29.00,18,NT$21.00,NT$11.13,3,NT$13.24
1241,577,3,3,38.00,38,NT$39.63,NT$16.65,3,NT$18.98
1203,577,3,3,73.00,73,NT$53.29,NT$18.65,3,NT$21.26
487,577,3,3,37.00,37,NT$47.14,NT$14.61,3,NT$16.95
1490,577,3,3,69.00,69,NT$44.44,NT$24.00,4,NT$27.11
454,577,3,3,35.00,35,NT$11.72,NT$6.09,4,NT$6.76
31,577,3,3,76.00,76,NT$36.52,NT$16.80,3,NT$19.82
154,577,3,3,68.00,68,NT$43.98,NT$23.75,3,NT$28.50
77,582,3,3,10.00,5,NT$6.02,NT$1.93,3,NT$2.31
361,582,3,3,92.00,92,NT$53.02,NT$29.16,4,NT$34.99
1070,582,3,3,35.00,35,NT$40.54,NT$23.11,3,NT$27.50
914,582,3,3,80.00,80,NT$82.66,NT$33.89,3,NT$37.28
238,582,3,3,82.00,82,NT$88.85,NT$29.32,1,NT$33.13
294,582,3,3,97.00,97,NT$66.58,NT$24.63,3,NT$28.08
299,580,3,3,48.00,48,NT$40.32,NT$22.98,3,NT$25.74
888,580,3,3,31.00,31,NT$15.28,NT$5.96,3,NT$7.09
265,580,3,3,56.00,56,NT$95.02,NT$55.11,2,NT$61.17
988,580,3,3,90.00,90,NT$136.46,NT$55.95,2,NT$64.34
1525,580,3,3,27.00,5,NT$7.66,NT$2.30,3,NT$2.60
328,580,3,3,45.00,45,NT$28.92,NT$10.99,2,NT$13.08
1531,580,3,3,59.00,59,NT$14.74,NT$6.49,2,NT$7.33
1454,580,3,3,59.00,59,NT$84.00,NT$29.40,2,NT$34.99
1271,580,3,3,48.00,48,NT$68.88,NT$20.66,1,NT$23.35
261,580,3,3,17.00,11,NT$15.24,NT$5.79,2,NT$6.72
172,580,3,3,60.00,60,NT$111.55,NT$66.93,2,NT$79.65
855,580,3,3,23.00,23,NT$31.60,NT$18.33,2,NT$20.34
316,587,3,3,80.00,80,NT$58.69,NT$27.58,3,NT$31.45
1199,587,3,3,62.00,25,NT$32.64,NT$17.30,2,NT$20.41
110,587,3,3,70.00,31,NT$43.71,NT$21.42,2,NT$25.06
672,587,3,3,17.00,17,NT$34.07,NT$12.26,3,NT$14.23
1276,587,3,3,86.00,86,NT$68.87,NT$26.86,2,NT$30.35
293,587,3,3,83.00,83,NT$59.76,NT$28.68,3,NT$31.84
123,587,3,3,64.00,64,NT$76.19,NT$45.71,3,NT$52.11
1365,587,3,3,87.00,87,NT$17.98,NT$8.09,2,NT$9.55
755,587,3,3,21.00,21,NT$27.54,NT$15.97,2,NT$18.85
680,596,3,3,37.00,37,NT$16.32,NT$7.83,4,NT$9.24
97,596,3,3,85.00,18,NT$3.50,NT$1.68,2,NT$2.00
700,596,3,3,76.00,76,NT$69.25,NT$31.86,1,NT$35.36
863,596,3,3,25.00,25,NT$23.10,NT$9.01,2,NT$10.63
1106,596,3,3,80.00,80,NT$62.02,NT$23.57,2,NT$27.34
790,596,3,3,31.00,31,NT$10.98,NT$3.40,1,NT$3.85
180,596,3,3,23.00,23,NT$7.62,NT$2.97,2,NT$3.42
451,596,3,3,65.00,65,NT$38.18,NT$15.65,3,NT$18.00
467,596,3,3,60.00,60,NT$75.44,NT$37.72,2,NT$44.13
417,596,3,3,38.00,38,NT$60.98,NT$32.32,3,NT$37.49
741,604,3,3,45.00,45,NT$17.41,NT$6.96,2,NT$8.29
691,604,3,3,89.00,89,NT$129.36,NT$58.21,2,NT$65.78
841,604,3,3,64.00,64,NT$52.10,NT$19.28,2,NT$21.59
391,604,3,3,77.00,77,NT$51.44,NT$16.46,1,NT$19.26
595,604,3,3,22.00,22,NT$13.75,NT$5.91,3,NT$6.68
811,604,3,3,70.00,70,NT$108.11,NT$62.70,1,NT$69.60
1307,604,3,3,98.00,98,NT$60.80,NT$35.87,3,NT$43.05
551,604,3,3,26.00,26,NT$45.90,NT$15.61,2,NT$18.42
528,604,3,3,89.00,89,NT$30.76,NT$16.61,2,NT$19.43
1011,604,3,3,76.00,76,NT$108.41,NT$44.45,3,NT$51.12
1228,613,3,3,46.00,46,NT$48.36,NT$27.08,2,NT$31.14
419,613,3,3,86.00,86,NT$107.46,NT$62.33,3,NT$74.17
1289,613,3,3,78.00,4,NT$2.76,NT$1.13,2,NT$1.30
652,613,3,3,48.00,48,NT$48.10,NT$20.20,3,NT$23.03
175,613,3,3,65.00,65,NT$95.10,NT$44.69,3,NT$53.19
46,613,3,3,39.00,39,NT$55.01,NT$33.00,3,NT$36.96
1262,613,3,3,25.00,6,NT$2.46,NT$1.43,4,NT$1.64
319,613,3,3,80.00,80,NT$43.52,NT$15.67,1,NT$17.23
29,613,3,3,57.00,57,NT$41.60,NT$12.90,3,NT$14.31
1312,613,3,3,51.00,5,NT$3.60,NT$2.12,2,NT$2.38
169,613,3,3,98.00,98,NT$108.66,NT$59.76,2,NT$68.13
479,613,3,3,11.00,11,NT$8.28,NT$4.14,1,NT$4.64
1522,613,3,3,44.00,44,NT$23.58,NT$14.15,3,NT$16.13
1512,613,3,3,90.00,90,NT$27.70,NT$9.97,3,NT$11.47
1129,613,3,3,92.00,92,NT$87.19,NT$31.39,4,NT$37.04
680,633,3,3,98.00,98,NT$66.27,NT$31.81,2,NT$36.90
1283,633,3,3,53.00,53,NT$13.82,NT$7.46,2,NT$8.58
1446,633,3,3,55.00,55,NT$31.88,NT$17.21,2,NT$20.14
130,633,3,3,46.00,46,NT$35.90,NT$17.95,1,NT$21.18
1373,633,3,3,18.00,18,NT$31.10,NT$9.95,1,NT$11.35
763,633,3,3,92.00,92,NT$105.57,NT$59.12,3,NT$67.99
1033,633,3,3,98.00,98,NT$112.31,NT$37.06,4,NT$41.88
1050,633,3,3,68.00,68,NT$28.72,NT$11.20,1,NT$13.11
1000,633,3,3,68.00,68,NT$102.44,NT$61.46,2,NT$70.07
1150,633,3,3,57.00,57,NT$100.01,NT$55.00,4,NT$64.90
286,633,3,3,92.00,92,NT$74.46,NT$26.81,3,NT$31.36
490,633,3,3,74.00,61,NT$52.34,NT$18.84,4,NT$22.23
707,633,3,3,41.00,41,NT$39.87,NT$13.56,4,NT$16.13
60,625,3,3,86.00,73,NT$99.03,NT$30.70,3,NT$36.84
370,625,3,3,48.00,15,NT$5.66,NT$2.66,2,NT$3.16
1413,625,3,3,93.00,93,NT$144.60,NT$86.76,2,NT$100.64
1402,625,3,3,28.00,28,NT$26.83,NT$13.15,1,NT$15.78
1019,625,3,3,78.00,78,NT$113.77,NT$43.23,2,NT$49.29
1023,625,3,3,16.00,16,NT$12.86,NT$4.50,1,NT$5.36
280,625,3,3,27.00,27,NT$17.10,NT$8.38,2,NT$9.39
536,625,3,3,81.00,81,NT$51.60,NT$24.25,2,NT$27.65
913,625,3,3,29.00,29,NT$20.65,NT$8.26,3,NT$9.17
197,625,3,3,85.00,85,NT$76.68,NT$29.90,3,NT$35.59
786,625,3,3,35.00,3,NT$1.19,NT$0.47,3,NT$0.52
164,625,3,3,59.00,59,NT$70.09,NT$37.85,4,NT$45.04
886,625,3,3,87.00,12,NT$20.53,NT$11.49,2,NT$12.64
214,634,3,3,59.00,59,NT$84.85,NT$45.82,3,NT$52.69
1097,634,3,3,43.00,43,NT$36.98,NT$14.79,1,NT$17.16
8,634,3,3,74.00,74,NT$61.33,NT$25.15,3,NT$28.16
570,634,3,3,93.00,93,NT$60.26,NT$28.32,3,NT$33.14
1134,622,6,6,44.00,44,NT$37.64,NT$22.58,3,NT$25.74
1097,622,6,6,90.00,90,NT$108.36,NT$39.01,3,NT$44.86
381,622,6,6,91.00,91,NT$82.69,NT$29.77,4,NT$35.13
1384,622,6,6,83.00,83,NT$123.72,NT$39.59,3,NT$47.11
348,622,6,6,54.00,54,NT$32.55,NT$16.92,3,NT$18.95
1484,622,6,6,38.00,38,NT$9.53,NT$3.62,1,NT$4.20
48,622,6,6,68.00,68,NT$39.63,NT$15.46,3,NT$17.31
824,622,6,6,88.00,88,NT$109.55,NT$49.30,3,NT$57.19
54,622,6,6,88.00,88,NT$134.08,NT$48.27,2,NT$54.06
1408,628,6,6,98.00,98,NT$155.82,NT$88.82,4,NT$98.59
226,628,6,6,52.00,52,NT$13.04,NT$5.09,4,NT$5.95
1068,628,6,6,68.00,68,NT$80.35,NT$48.21,2,NT$54.96
99,628,6,6,57.00,57,NT$73.99,NT$40.69,4,NT$48.02
1035,628,6,6,92.00,92,NT$58.21,NT$20.96,3,NT$24.52
199,628,6,6,74.00,61,NT$51.95,NT$18.70,4,NT$22.07
735,628,6,6,41.00,41,NT$31.34,NT$10.66,4,NT$12.68
1512,628,6,6,79.00,18,NT$5.54,NT$2.77,4,NT$3.24
742,628,6,6,26.00,26,NT$21.83,NT$9.83,3,NT$10.91
1079,628,6,6,61.00,61,NT$76.84,NT$43.03,1,NT$50.35
896,628,6,6,19.00,9,NT$9.89,NT$4.45,1,NT$5.07
1445,628,6,6,67.00,67,NT$20.82,NT$8.95,4,NT$10.39
942,628,6,6,15.00,15,NT$16.50,NT$5.94,2,NT$6.71
1302,611,6,6,89.00,89,NT$64.21,NT$22.47,2,NT$26.07
985,611,6,6,27.00,27,NT$8.16,NT$2.86,2,NT$3.31
376,611,6,6,45.00,45,NT$51.08,NT$20.43,2,NT$23.09
232,611,6,6,18.00,18,NT$25.09,NT$7.78,2,NT$8.79
249,611,6,6,95.00,95,NT$49.85,NT$23.43,1,NT$26.71
199,611,6,6,37.00,37,NT$27.19,NT$15.77,3,NT$17.82
349,611,6,6,83.00,83,NT$62.15,NT$21.13,4,NT$24.09
1458,611,6,6,85.00,85,NT$91.21,NT$31.01,1,NT$36.28
1248,611,6,6,10.00,10,NT$11.32,NT$3.40,3,NT$4.01
1464,611,6,6,47.00,47,NT$65.39,NT$32.69,3,NT$37.27
815,611,6,6,32.00,32,NT$10.60,NT$3.82,4,NT$4.39
59,611,6,6,62.00,62,NT$51.21,NT$18.95,2,NT$21.03
699,618,6,6,28.00,28,NT$20.68,NT$8.89,2,NT$10.22
770,618,6,6,12.00,12,NT$10.76,NT$6.35,3,NT$7.55
1386,618,6,6,43.00,43,NT$23.27,NT$7.21,2,NT$8.15
682,618,6,6,62.00,62,NT$11.72,NT$4.34,2,NT$5.08
820,618,6,6,62.00,11,NT$2.77,NT$1.08,3,NT$1.24
1236,618,6,6,32.00,32,NT$32.93,NT$9.88,1,NT$10.97
1546,618,6,6,60.00,60,NT$15.37,NT$7.69,3,NT$8.92
616,618,6,6,95.00,7,NT$3.91,NT$1.99,4,NT$2.29
1020,618,6,6,31.00,31,NT$6.32,NT$3.54,4,NT$4.25
637,618,6,6,31.00,26,NT$10.51,NT$5.04,1,NT$5.60
227,618,6,6,35.00,35,NT$29.80,NT$9.24,1,NT$10.62
1043,618,6,6,86.00,86,NT$43.21,NT$25.06,4,NT$28.32
154,618,6,6,98.00,98,NT$74.91,NT$32.21,1,NT$36.40
1397,632,6,6,76.00,76,NT$42.39,NT$15.26,3,NT$17.09
281,632,6,6,27.00,27,NT$24.14,NT$9.17,4,NT$10.64
510,632,6,6,19.00,7,NT$1.58,NT$0.52,2,NT$0.60
554,632,6,6,21.00,21,NT$26.38,NT$8.70,3,NT$10.01
837,632,6,6,39.00,16,NT$9.85,NT$3.74,3,NT$4.12
1547,632,6,6,12.00,12,NT$16.85,NT$7.58,3,NT$9.02
1294,632,6,6,53.00,53,NT$41.02,NT$16.00,2,NT$17.92
617,632,6,6,21.00,21,NT$13.64,NT$6.28,2,NT$7.34
673,632,6,6,87.00,87,NT$95.35,NT$39.09,1,NT$46.13
91,632,6,6,82.00,82,NT$70.32,NT$34.46,2,NT$41.01
280,632,6,6,60.00,60,NT$39.10,NT$11.73,1,NT$13.61
1301,653,6,6,61.00,52,NT$22.97,NT$13.32,3,NT$15.72
545,653,6,6,63.00,63,NT$47.50,NT$24.23,1,NT$27.86
108,653,6,6,28.00,28,NT$25.75,NT$12.88,1,NT$14.55
591,653,6,6,69.00,69,NT$47.63,NT$24.77,2,NT$28.98
701,653,6,6,61.00,61,NT$17.84,NT$9.28,4,NT$10.39
784,653,6,6,37.00,37,NT$8.66,NT$4.68,2,NT$5.24
535,653,6,6,26.00,26,NT$31.75,NT$9.53,3,NT$10.76
1284,653,6,6,71.00,31,NT$25.61,NT$13.32,2,NT$15.85
1377,654,6,6,64.00,64,NT$108.67,NT$45.64,4,NT$54.31
1527,654,6,6,12.00,12,NT$23.67,NT$8.28,2,NT$9.86
1077,654,6,6,68.00,68,NT$117.61,NT$38.81,3,NT$45.80
867,654,6,6,19.00,19,NT$15.00,NT$8.55,4,NT$9.49
1083,654,6,6,10.00,10,NT$2.60,NT$0.91,2,NT$1.06
434,654,6,6,53.00,53,NT$44.40,NT$16.43,3,NT$19.22
823,654,6,6,47.00,47,NT$95.11,NT$43.75,1,NT$50.75
800,654,6,6,26.00,26,NT$46.62,NT$22.84,3,NT$25.58
1283,654,6,6,47.00,47,NT$16.34,NT$9.48,2,NT$10.52
1393,654,6,6,22.00,22,NT$24.01,NT$9.12,4,NT$10.31
1477,654,6,6,45.00,45,NT$36.45,NT$20.41,3,NT$23.68
1227,654,6,6,28.00,28,NT$28.32,NT$10.76,3,NT$12.38
417,654,6,6,53.00,22,NT$34.11,NT$14.67,4,NT$17.01
873,654,6,6,85.00,85,NT$79.90,NT$43.15,3,NT$48.32
251,656,6,6,71.00,71,NT$53.70,NT$24.17,4,NT$27.55
589,656,6,6,96.00,96,NT$132.29,NT$43.66,3,NT$49.33
405,656,6,6,16.00,16,NT$28.34,NT$13.32,3,NT$15.58
955,656,6,6,43.00,43,NT$97.17,NT$42.75,3,NT$49.17
451,656,6,6,79.00,79,NT$61.87,NT$35.89,3,NT$40.91
1134,656,6,6,13.00,13,NT$10.17,NT$5.60,3,NT$6.49
645,656,6,6,51.00,51,NT$81.27,NT$39.01,4,NT$44.08
967,656,6,6,41.00,41,NT$9.50,NT$5.13,1,NT$5.75
1144,656,6,6,81.00,81,NT$37.87,NT$18.18,3,NT$21.08
1028,656,6,6,49.00,49,NT$38.42,NT$21.51,3,NT$23.88
1377,656,6,6,26.00,8,NT$11.32,NT$3.62,3,NT$4.02
328,656,6,6,36.00,36,NT$26.31,NT$9.73,2,NT$11.58
573,647,6,6,11.00,10,NT$19.66,NT$9.04,2,NT$10.13
816,647,6,6,23.00,23,NT$17.91,NT$10.57,2,NT$11.83
500,647,6,6,48.00,4,NT$4.89,NT$1.52,4,NT$1.74
1449,647,6,6,74.00,74,NT$37.98,NT$19.37,3,NT$22.86
1305,647,6,6,34.00,34,NT$7.17,NT$2.51,4,NT$2.91
1322,647,6,6,13.00,13,NT$19.14,NT$10.14,3,NT$11.97
1272,647,6,6,20.00,20,NT$25.79,NT$14.96,3,NT$17.65
1422,647,6,6,45.00,45,NT$43.15,NT$23.30,1,NT$27.26
972,647,6,6,55.00,15,NT$12.71,NT$5.21,2,NT$5.78
762,647,6,6,94.00,61,NT$128.65,NT$46.31,4,NT$52.33
979,647,6,6,39.00,25,NT$51.03,NT$22.96,4,NT$25.49
329,647,6,6,26.00,26,NT$16.29,NT$7.17,1,NT$8.38
1133,647,6,6,17.00,17,NT$14.40,NT$5.90,1,NT$6.97
696,647,6,6,79.00,79,NT$21.61,NT$6.48,4,NT$7.20
1178,647,6,6,63.00,20,NT$34.78,NT$15.65,2,NT$18.62
1277,643,6,6,45.00,45,NT$65.15,NT$29.32,4,NT$34.89
1040,643,6,6,10.00,10,NT$6.86,NT$3.57,3,NT$4.18
923,643,6,6,83.00,83,NT$54.98,NT$18.14,2,NT$20.68
1273,643,6,6,41.00,41,NT$71.93,NT$35.24,3,NT$39.12
224,643,6,6,46.00,46,NT$38.20,NT$18.72,4,NT$20.59
667,643,6,6,63.00,63,NT$93.84,NT$43.17,4,NT$50.94
1310,643,6,6,36.00,36,NT$50.15,NT$21.06,3,NT$25.27
940,643,6,6,40.00,40,NT$59.07,NT$21.86,2,NT$25.57
1223,643,6,6,96.00,96,NT$31.72,NT$12.37,2,NT$14.84
348,677,6,6,96.00,43,NT$22.21,NT$6.66,3,NT$7.93
392,677,6,6,93.00,93,NT$61.66,NT$33.91,4,NT$40.69
675,677,6,6,36.00,36,NT$42.65,NT$24.31,3,NT$29.17
1385,677,6,6,82.00,82,NT$84.62,NT$35.54,4,NT$39.10
1228,677,6,6,84.00,84,NT$103.02,NT$35.03,1,NT$39.58
552,677,6,6,99.00,99,NT$28.31,NT$10.76,3,NT$12.27
608,677,6,6,70.00,70,NT$17.14,NT$8.40,3,NT$10.08
286,680,6,6,86.00,86,NT$58.62,NT$28.72,2,NT$33.89
209,680,6,6,34.00,34,NT$33.70,NT$14.15,2,NT$16.28
26,680,6,6,90.00,76,NT$27.42,NT$11.24,2,NT$12.70
576,680,6,6,49.00,0,NT$0.00,NT$0.00,1,NT$0.00
486,680,6,6,35.00,35,NT$14.76,NT$7.68,2,NT$8.67
1169,680,6,6,88.00,88,NT$99.65,NT$49.83,2,NT$57.30
680,680,6,6,36.00,36,NT$22.76,NT$9.78,3,NT$10.96
1002,680,6,6,92.00,92,NT$99.03,NT$46.54,4,NT$52.13
1179,680,6,6,59.00,59,NT$86.90,NT$42.58,2,NT$49.39
1063,680,6,6,51.00,51,NT$58.38,NT$28.02,3,NT$31.11
191,678,6,6,41.00,41,NT$55.30,NT$32.63,2,NT$36.87
541,678,6,6,30.00,19,NT$19.29,NT$10.22,3,NT$12.17
637,678,6,6,62.00,62,NT$18.66,NT$8.02,3,NT$9.15
1080,678,6,6,74.00,74,NT$81.03,NT$28.36,4,NT$32.61
164,678,6,6,38.00,25,NT$24.50,NT$12.01,3,NT$14.05
208,678,6,6,100.00,100,NT$138.32,NT$66.39,3,NT$75.69
491,678,6,6,89.00,89,NT$171.81,NT$75.60,2,NT$89.21
787,678,6,6,58.00,58,NT$41.48,NT$22.81,1,NT$26.69
11,684,6,6,98.00,98,NT$147.91,NT$72.48,3,NT$80.45
990,684,6,6,98.00,98,NT$110.07,NT$52.84,3,NT$61.82
86,684,6,6,86.00,86,NT$109.83,NT$47.23,2,NT$53.84
823,684,6,6,55.00,55,NT$69.80,NT$37.69,1,NT$41.84
586,684,6,6,13.00,13,NT$8.12,NT$3.17,2,NT$3.74
469,684,6,6,17.00,17,NT$8.55,NT$3.42,3,NT$4.00
819,684,6,6,35.00,35,NT$45.57,NT$16.86,3,NT$19.39
1534,694,6,6,77.00,77,NT$113.45,NT$56.73,3,NT$62.97
791,694,6,6,48.00,48,NT$57.79,NT$18.49,4,NT$21.27
1047,694,6,6,47.00,47,NT$74.39,NT$39.43,1,NT$43.76
1423,694,6,6,36.00,25,NT$28.44,NT$13.37,3,NT$15.64
707,694,6,6,45.00,45,NT$49.65,NT$22.34,3,NT$25.69
1296,694,6,6,81.00,81,NT$91.49,NT$53.98,3,NT$62.08
674,694,6,6,20.00,15,NT$27.19,NT$13.87,3,NT$15.95
1396,694,6,6,83.00,56,NT$63.81,NT$27.44,3,NT$32.65
374,694,6,6,20.00,20,NT$11.32,NT$6.34,4,NT$7.17
1151,694,6,6,71.00,71,NT$21.57,NT$9.92,3,NT$11.81
381,694,6,6,83.00,83,NT$65.75,NT$24.99,4,NT$27.98
718,694,6,6,47.00,47,NT$38.16,NT$13.74,3,NT$15.66
534,694,6,6,85.00,85,NT$114.92,NT$67.80,1,NT$75.26
1084,694,6,6,50.00,50,NT$20.55,NT$11.92,2,NT$14.18
580,694,6,6,91.00,91,NT$103.08,NT$52.57,3,NT$59.40
344,724,6,6,88.00,88,NT$94.30,NT$50.92,1,NT$56.52
1214,724,6,6,74.00,58,NT$31.39,NT$10.67,4,NT$11.85
578,724,6,6,96.00,96,NT$112.12,NT$37.00,2,NT$42.92
101,724,6,6,73.00,73,NT$29.96,NT$10.79,4,NT$12.51
1531,724,6,6,67.00,67,NT$19.48,NT$8.57,1,NT$10.11
1187,724,6,6,22.00,22,NT$25.65,NT$12.06,4,NT$13.50
245,724,6,6,42.00,42,NT$26.91,NT$9.15,2,NT$10.06
1514,724,6,6,24.00,24,NT$8.21,NT$3.12,4,NT$3.53
1237,724,6,6,46.00,46,NT$37.95,NT$21.25,3,NT$24.65
95,724,6,6,30.00,30,NT$15.77,NT$6.15,3,NT$7.13
405,724,6,6,79.00,34,NT$70.26,NT$28.81,2,NT$33.99
1448,724,6,6,80.00,80,NT$122.93,NT$38.11,4,NT$42.30
1437,724,6,6,65.00,21,NT$17.17,NT$7.73,2,NT$9.20
1309,715,6,6,50.00,50,NT$100.34,NT$47.16,4,NT$56.59
1072,715,6,6,16.00,16,NT$15.29,NT$8.26,1,NT$9.74
955,715,6,6,80.00,80,NT$134.82,NT$64.71,2,NT$72.48
1305,715,6,6,48.00,48,NT$14.77,NT$8.13,3,NT$9.51
256,715,6,6,25.00,25,NT$19.88,NT$9.94,2,NT$11.63
699,715,6,6,19.00,19,NT$8.09,NT$4.69,3,NT$5.45
1342,715,6,6,88.00,88,NT$183.81,NT$56.98,2,NT$64.39
972,715,6,6,84.00,84,NT$71.18,NT$34.17,3,NT$37.93
1255,715,6,6,60.00,60,NT$22.32,NT$11.16,3,NT$12.39
19,723,6,6,11.00,6,NT$8.42,NT$2.69,3,NT$3.23
196,723,6,6,99.00,99,NT$129.60,NT$73.87,1,NT$81.26
79,723,6,6,41.00,41,NT$18.94,NT$11.18,4,NT$12.29
429,723,6,6,87.00,87,NT$59.12,NT$25.42,4,NT$28.22
939,723,6,6,89.00,89,NT$35.51,NT$12.43,1,NT$14.17
1382,723,6,6,14.00,11,NT$4.97,NT$2.19,3,NT$2.56
52,723,6,6,34.00,34,NT$37.63,NT$12.04,2,NT$13.61
96,723,6,6,15.00,13,NT$9.87,NT$4.84,2,NT$5.47
379,723,6,6,56.00,56,NT$109.96,NT$34.09,3,NT$37.84
1089,723,6,6,53.00,53,NT$44.51,NT$23.59,3,NT$26.66
932,723,6,6,68.00,68,NT$57.30,NT$32.66,2,NT$38.22
256,723,6,6,39.00,39,NT$37.21,NT$14.51,2,NT$15.96
312,723,6,6,89.00,54,NT$63.26,NT$21.51,1,NT$24.09
173,726,6,6,58.00,58,NT$45.62,NT$20.53,3,NT$23.61
923,726,6,6,31.00,31,NT$25.89,NT$9.06,2,NT$10.33
234,726,6,6,18.00,18,NT$17.98,NT$9.35,1,NT$10.75
1156,726,6,6,50.00,50,NT$42.77,NT$12.83,3,NT$14.63
679,726,6,6,90.00,84,NT$46.31,NT$20.84,1,NT$24.80
550,726,6,6,95.00,30,NT$38.16,NT$12.21,2,NT$13.92
207,726,6,6,85.00,85,NT$60.08,NT$27.04,1,NT$31.63
823,726,6,6,71.00,71,NT$107.15,NT$42.86,3,NT$49.29
457,727,6,6,30.00,30,NT$21.70,NT$11.07,2,NT$13.06
434,727,6,6,24.00,24,NT$10.91,NT$4.14,3,NT$4.85
917,727,6,6,93.00,93,NT$60.41,NT$24.77,2,NT$27.99
1028,727,6,6,89.00,89,NT$95.69,NT$47.85,4,NT$53.59
1111,727,6,6,70.00,70,NT$18.56,NT$5.94,3,NT$6.83
861,727,6,6,93.00,93,NT$79.75,NT$33.49,2,NT$39.19
933,376,7,7,90.00,90,NT$155.14,NT$77.57,3,NT$90.76
989,376,7,7,22.00,22,NT$11.09,NT$4.10,2,NT$4.59
407,376,7,7,58.00,58,NT$83.78,NT$49.43,3,NT$55.86
1010,376,7,7,21.00,21,NT$25.04,NT$14.27,2,NT$16.42
1173,376,7,7,59.00,59,NT$58.60,NT$29.30,3,NT$32.82
1416,376,7,7,25.00,25,NT$22.94,NT$11.24,4,NT$12.36
124,388,7,7,20.00,20,NT$14.04,NT$4.63,3,NT$5.14
661,388,7,7,37.00,37,NT$32.03,NT$12.17,3,NT$14.49
1437,388,7,7,11.00,11,NT$7.66,NT$4.44,3,NT$5.24
667,388,7,7,87.00,87,NT$113.40,NT$60.10,4,NT$71.52
1005,388,7,7,30.00,30,NT$25.48,NT$14.02,3,NT$16.68
821,388,7,7,76.00,76,NT$56.61,NT$21.51,3,NT$25.60
1371,388,7,7,72.00,65,NT$96.33,NT$34.68,3,NT$41.27
867,388,7,7,86.00,86,NT$54.97,NT$21.44,3,NT$24.65
1550,388,7,7,17.00,17,NT$14.15,NT$7.93,1,NT$8.80
1061,388,7,7,88.00,88,NT$46.75,NT$28.05,3,NT$31.97
1383,388,7,7,21.00,21,NT$22.30,NT$10.70,2,NT$12.74
1,388,7,7,94.00,94,NT$125.91,NT$37.77,2,NT$43.82
801,381,7,7,31.00,31,NT$24.65,NT$13.80,2,NT$15.18
218,381,7,7,64.00,53,NT$65.64,NT$24.94,1,NT$27.69
408,381,7,7,63.00,46,NT$40.48,NT$13.76,2,NT$15.83
984,381,7,7,40.00,17,NT$5.37,NT$2.09,3,NT$2.30
1228,381,7,7,80.00,80,NT$103.37,NT$39.28,3,NT$46.74
911,381,7,7,31.00,31,NT$28.09,NT$10.96,1,NT$12.38
301,381,7,7,23.00,23,NT$6.83,NT$2.66,2,NT$3.14
158,381,7,7,89.00,89,NT$46.40,NT$19.03,1,NT$22.45
1555,387,7,7,74.00,74,NT$89.50,NT$41.17,3,NT$45.70
292,387,7,7,42.00,42,NT$38.01,NT$19.39,3,NT$22.29
136,387,7,7,13.00,13,NT$28.17,NT$12.96,2,NT$15.03
1018,387,7,7,97.00,97,NT$50.52,NT$16.17,3,NT$18.59
1488,387,7,7,76.00,76,NT$92.48,NT$32.37,2,NT$36.25
492,387,7,7,72.00,72,NT$53.52,NT$23.55,3,NT$28.26
1095,387,7,7,53.00,53,NT$48.57,NT$27.20,3,NT$30.73
113,387,7,7,76.00,76,NT$102.68,NT$36.97,1,NT$42.51
1501,387,7,7,83.00,83,NT$73.21,NT$35.87,4,NT$41.25
1185,387,7,7,18.00,14,NT$6.99,NT$2.94,1,NT$3.29
575,387,7,7,83.00,83,NT$137.61,NT$44.03,4,NT$50.64
845,387,7,7,67.00,67,NT$45.67,NT$21.92,2,NT$26.09
862,387,7,7,97.00,84,NT$112.37,NT$50.57,2,NT$56.63
1383,371,7,7,62.00,62,NT$94.74,NT$41.69,3,NT$50.02
