f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,target
10.2472,11.8827,16.8275,17.9719,4.7815,3.7392,5.5037,10.4086,12.9468,12.8505,4.7878,9.2632,9.2531
13.4450,8.6477,15.7810,5.4516,16.9065,1.8190,5.7793,27.2572,8.5524,20.5705,5.4303,21.4946,16.8457
16.3537,4.8375,20.6785,3.3160,18.9209,2.8456,2.2107,9.1011,13.9830,8.6022,10.3557,5.8379,13.3587
11.5413,9.6451,17.4756,10.8894,10.4152,3.4958,0.5123,21.2172,4.2645,20.2177,8.2788,14.7818,14.1132
17.2663,8.9266,21.2118,14.0252,6.0593,3.9599,5.4800,28.6970,9.2894,19.4160,10.9123,2.2730,14.4143
8.6890,14.7606,16.6898,15.1588,8.2250,3.5663,4.0510,8.0875,12.9616,6.1390,2.8746,2.2176,19.0630
15.6625,8.4429,13.6600,15.5752,12.1184,0.7962,4.5867,14.3216,8.0264,21.0183,6.5592,11.7715,9.3194
16.2013,4.1567,20.6917,10.4611,8.7287,3.8358,2.0774,8.0395,12.5850,8.1576,10.0859,19.6967,1.3348
13.8055,10.9983,17.6664,6.7902,14.4461,2.5264,5.4658,9.8683,12.3281,8.3013,8.3217,4.2118,16.8341
8.2966,11.2657,8.8312,14.0900,4.2647,2.5090,1.9324,12.2894,10.8012,12.2433,5.7022,15.6678,9.8276
31.7037,5.5191,21.1713,7.4668,15.2587,3.0388,3.4194,8.7086,11.8033,9.5510,10.5636,4.3183,8.3719
20.4173,6.1915,21.3134,18.5916,1.1136,2.9448,1.6504,8.5204,12.9547,7.9253,10.1509,8.8981,1.4237
11.6915,12.3060,16.7944,9.3616,14.5391,3.7718,5.7689,6.9815,10.6934,6.9047,5.6585,6.5734,16.9106
7.5362,10.1363,6.5660,14.1520,1.4409,3.6726,4.7678,18.3475,6.7227,21.7500,5.6070,4.8125,7.6645
15.0786,10.8386,15.8046,13.4216,9.4900,3.0884,4.8794,30.8640,4.4983,21.1389,7.3652,17.2775,16.6720
27.8927,6.8151,21.1451,11.3835,6.7996,1.8675,4.1534,9.9716,8.1677,15.0005,10.9804,19.7733,-1.3219
6.1302,12.8254,9.5547,15.5352,4.6791,2.2235,4.7714,16.3185,5.5894,21.4705,5.0662,9.8475,11.1630
14.4616,7.4917,19.3853,15.2403,12.9884,0.1113,3.3036,8.6886,12.8989,8.9416,10.9587,5.7431,12.4976
10.9846,15.1220,13.8285,17.2068,3.9559,3.2748,2.2177,31.8833,7.0645,20.4599,10.5083,12.9141,20.8175
24.9600,4.4566,19.2906,2.7448,17.1282,3.5450,5.4645,24.1923,8.8927,20.7039,10.7304,15.4863,9.5413
12.1695,4.4762,20.4183,10.2240,15.1075,2.6701,4.5489,15.5424,5.7527,19.9554,10.7745,21.0502,5.1244
12.0114,9.9104,14.0988,13.3199,8.5546,3.4060,4.4480,7.8265,10.1985,9.2299,2.0221,11.8772,9.6365
10.1056,13.5848,16.6550,18.4919,6.3572,3.6888,5.1674,23.6434,6.2231,21.7556,3.6581,12.2178,15.6539
15.5262,14.5650,17.8657,1.0013,18.2501,3.4209,0.2889,8.7088,11.3521,6.7849,8.8967,16.8261,21.4951
14.1171,13.0259,12.9768,17.7715,5.8637,3.7483,3.6445,17.3090,6.5402,21.6553,5.4936,8.9232,11.9414
9.7690,12.5199,6.7664,17.5111,3.4571,2.5459,1.9402,14.7523,8.5565,15.0674,4.1578,11.4854,12.1063
15.3559,15.0400,16.9011,2.2380,18.9189,2.3884,4.3840,11.6432,11.3474,12.8029,4.4151,3.8658,24.2587
14.8511,11.6743,15.9157,15.5152,5.3734,1.0699,4.0761,14.9925,9.9584,16.0210,5.8677,5.6513,12.1542
11.5144,10.9442,15.8323,3.5515,17.5413,3.2843,1.1782,12.4884,5.3555,20.5941,9.1826,20.1373,13.3981
11.4998,10.1122,13.0723,1.0254,15.4954,1.0825,5.7972,8.6463,12.8533,14.5547,6.6202,10.7663,12.3186
9.5263,10.6833,8.1462,12.4823,15.6006,0.5032,3.1662,13.0174,14.1399,13.3484,5.1133,6.2926,19.6920
14.2006,8.1589,19.5000,10.5996,8.6142,0.3634,5.8566,15.0894,12.0662,17.8461,10.0134,6.8046,8.4596
24.2351,8.3213,21.9604,1.6150,15.9200,3.6251,3.2304,6.3546,12.0297,8.3909,10.1622,7.0964,11.0038
31.7906,7.4444,19.4395,12.2490,10.2376,2.9115,4.1482,7.7362,12.4185,8.5901,10.0695,20.6150,2.1387
23.8763,9.0421,21.9787,15.8515,6.2072,2.2817,4.9156,14.5244,15.4853,12.8741,10.4208,0.6215,9.6049
13.2532,5.9150,21.1482,15.5309,4.3776,0.3035,3.7860,29.3650,4.0196,20.3026,10.0919,2.2191,12.6857
8.3820,13.5654,8.3807,11.9137,11.2346,3.5681,0.8956,29.7994,5.2552,21.5735,5.9864,2.7427,26.9642
8.9149,10.0220,9.1093,16.8514,1.5553,3.3079,4.2095,14.0548,8.1890,17.5541,5.2574,3.9534,7.4436
13.5660,10.7757,16.2954,15.8310,4.0143,0.6168,4.6920,22.0785,6.2676,21.6537,7.9804,19.5446,7.9633
10.5830,8.8279,14.2230,5.9367,18.9707,0.0598,3.4537,7.2254,10.6754,8.5476,3.2849,0.3868,20.1155
8.3423,11.2496,8.7487,2.4497,18.8389,2.1519,3.6206,6.9724,11.0890,6.1330,5.9877,6.2945,20.8902
10.4008,12.3883,13.1437,13.7030,5.3319,2.9693,0.5778,30.9494,6.6489,21.6796,8.3746,15.8970,18.2659
7.8204,13.5916,6.0608,12.5529,12.3696,1.4762,3.0197,19.6702,7.9556,19.0162,5.6060,14.3343,19.7059
14.9814,12.9711,15.8669,16.7332,2.8986,3.0197,5.6848,8.3888,13.0599,6.3279,3.3477,17.2052,7.7435
9.9901,11.9136,7.9209,4.6454,17.6748,3.5125,4.8608,17.4649,4.3562,20.3420,5.7281,12.8083,18.2398
18.2721,6.1642,21.7253,9.6747,12.7733,3.2199,3.7910,24.0811,7.4229,19.1594,10.8066,3.8097,14.1654
20.6021,7.0214,21.3204,14.9887,6.4804,2.0931,3.9738,14.5705,8.9357,16.9423,10.7216,20.8957,1.5747
8.8984,11.4820,6.9074,4.7137,17.0659,2.9348,4.1821,13.1877,15.5040,15.7641,5.7994,17.9350,16.0598
9.8512,12.2713,6.3143,6.4647,15.2921,3.6173,2.2395,29.7525,5.9647,19.6452,5.6014,11.8688,25.6601
22.4370,4.4046,20.8954,8.3598,13.3670,2.7455,0.8744,10.2315,12.2785,13.5679,10.2181,8.6949,6.8464
30.5143,7.6735,20.2343,6.5096,18.4173,2.7087,2.5279,26.0824,9.7346,19.3893,10.6936,10.9414,17.6269
7.2636,12.1467,6.7691,16.8812,6.5978,3.1012,1.6130,8.0160,9.9582,16.2367,3.5131,12.2060,10.0792
9.1081,11.5409,7.9555,9.1131,10.7223,1.1030,5.0240,15.4123,13.9058,15.9723,5.9367,10.3769,14.9569
20.4266,6.7073,19.9230,8.1338,12.5902,2.3129,5.7389,8.7911,10.4873,8.2275,10.0832,18.0878,5.3962
9.9591,12.4881,16.8965,1.2037,14.6819,2.9214,4.8378,7.0788,13.1929,7.5317,2.8038,9.2043,17.2332
14.1499,11.6558,12.4122,5.3654,18.0265,0.7836,5.4122,19.8374,9.3477,19.6302,6.8595,11.7379,19.8044
24.0072,6.4819,20.9966,15.0385,5.0789,3.7832,4.8438,10.4679,8.7314,13.3415,10.5082,5.6987,1.8412
9.2768,13.5110,6.7458,14.3810,5.8343,2.8694,1.1777,6.2549,11.2361,8.1354,5.3004,14.9097,11.9304
14.9029,14.4987,15.1427,10.8632,12.1550,1.5423,3.4717,20.9632,6.9603,19.6771,5.3332,7.9936,21.2682
30.2912,6.7432,20.7180,12.8104,11.4321,1.6463,4.6490,13.4551,12.3900,17.4976,10.5255,19.4052,2.6430
8.5011,14.1333,13.0809,15.2017,4.7370,0.2770,3.9934,24.4558,8.6934,19.4118,3.3710,16.5594,16.8228
6.1617,12.9300,9.1381,16.6023,4.1501,2.5708,3.1450,9.3412,11.2584,12.2511,3.5660,21.2498,8.4746
7.7195,10.5674,6.4206,14.2310,5.5563,3.6702,1.7528,6.4136,12.6521,8.3651,3.7352,15.9044,8.3664
14.1472,6.2906,21.3260,16.4994,3.9993,3.9589,4.1962,8.4559,10.5588,13.1276,10.6719,15.7448,-1.0128
15.8030,10.5226,16.0046,6.4680,14.8510,3.0458,4.5198,9.5076,11.3618,9.3649,6.8675,1.2550,17.0256
22.8948,4.9716,20.5650,1.7547,15.6836,2.8662,5.3310,9.6360,15.0280,12.8003,10.2175,20.2798,3.2927
11.9220,13.1892,14.0898,15.6174,2.2941,2.0614,5.6405,8.4411,11.3258,9.1559,10.4240,8.1409,8.6200
12.3965,13.1911,12.2532,18.9227,2.1564,1.5569,3.6084,13.2662,15.6452,16.4018,4.1141,7.2627,10.8093
10.7402,8.1941,16.3055,13.5979,10.2191,3.0041,3.4777,10.8383,12.6730,14.5129,3.5030,13.7559,8.8029
26.2516,7.4001,21.1902,13.6747,5.5765,2.8958,5.0809,15.0017,15.1512,14.7607,10.8352,12.0337,3.1011
27.0787,4.5965,20.9950,18.6442,4.7296,3.3777,1.5830,11.5307,10.1392,17.4737,10.8768,7.8525,-0.5600
9.4672,12.6947,9.1225,11.8219,10.1608,3.6409,4.1665,23.7379,4.0739,21.9827,5.7064,16.3342,16.2881
9.3788,13.7289,7.5947,2.9563,14.2653,3.6352,1.3170,12.6247,9.6849,16.1408,4.4677,9.6347,19.3759
14.4866,6.5269,20.0476,14.2360,2.0894,2.4143,5.0171,8.0346,13.9349,16.9321,10.9553,11.0722,-2.7824
13.1215,8.8773,17.8298,15.4770,4.4558,3.5112,3.6338,12.6652,14.0402,15.2845,10.1622,2.7982,7.6201
14.8140,11.4333,13.9060,14.6911,6.3813,3.1218,3.3272,10.9059,9.7065,16.0003,10.6951,5.8304,9.4468
30.9022,8.9505,19.2791,3.7912,14.9845,2.6661,4.4698,8.5653,12.3377,15.1178,10.7315,13.1325,6.6231
8.5929,9.4238,14.5601,6.5561,15.9165,2.3579,4.2177,29.0926,6.9369,19.4709,4.6212,13.4158,22.1212
6.8865,12.8498,6.9989,3.8740,16.6664,3.3117,3.7940,28.1228,7.2895,21.1822,3.1681,6.6555,27.1534
9.5485,10.6756,8.8470,10.1561,9.4800,0.3467,4.0291,9.9663,12.8632,6.5426,5.4450,17.4794,12.5646
27.4196,6.2016,20.5302,4.0074,14.7442,3.5910,5.3995,13.4377,9.0950,21.5687,10.9018,2.0054,6.6448
15.0965,13.6471,15.0871,11.6446,6.7492,2.8964,5.3318,24.0091,5.5923,20.2797,3.7642,11.6077,15.8953
14.0871,15.2688,17.8700,18.3594,1.3281,3.2000,3.9797,7.1584,13.6875,6.7148,7.4600,1.3613,12.9077
25.9867,4.9200,21.3285,13.8964,9.1530,2.5377,2.8959,11.5943,14.5661,16.6240,10.9268,21.2984,-0.7915
23.8773,4.1104,19.5145,10.0299,11.1906,0.5586,5.3569,30.4659,4.4041,20.6746,10.9592,15.2854,9.7599
14.2607,9.9930,15.5848,18.5534,4.5710,1.0563,3.1376,14.0069,12.3200,12.8281,5.9469,19.3806,7.5124
10.6092,15.8906,15.1903,5.8207,13.5876,2.6592,1.1863,10.7441,12.8399,12.8232,10.5692,1.3699,23.0469
14.5281,10.2082,17.5432,17.9382,1.3921,0.4748,4.1956,10.7597,11.2610,12.1458,6.2769,9.2925,6.1170
14.4355,8.0324,14.6469,10.4584,12.6022,3.1099,4.9961,14.8573,13.1839,12.7239,5.9063,8.6590,12.8058
11.6828,14.5424,12.8698,12.3011,7.8054,0.9838,4.4550,19.1804,9.9396,21.2241,5.3425,4.3532,17.8146
28.6978,4.2536,21.8621,11.9972,5.4881,3.3203,4.0426,9.5933,13.7852,8.8931,10.8035,6.0830,0.5476
21.3864,9.6977,19.2552,14.3263,8.0611,2.4174,3.7583,6.5165,13.0966,8.5133,10.2565,15.8699,5.5787
6.5149,12.2499,9.7022,14.0372,1.3623,3.4227,5.7800,15.7429,8.7514,20.5759,5.1660,9.2985,7.3850
11.7788,15.9638,12.9134,17.7725,6.6182,2.3879,3.9204,21.6920,8.7884,21.9383,2.5086,11.5491,18.1756
19.7670,6.5747,19.3785,5.2052,15.4674,3.8098,2.6895,15.8649,4.9093,20.5417,10.9733,0.6227,12.1888
20.2395,4.1899,20.6367,10.7263,5.1076,3.2673,0.0332,9.7052,12.5809,7.7922,10.6979,19.6526,0.2808
20.5873,9.5537,20.9891,11.4395,5.5659,3.6554,1.7700,9.1291,11.2449,7.0309,10.8468,3.4637,9.5416
8.5466,10.7870,9.1912,15.7936,9.1681,3.1685,2.5688,12.4813,8.5739,13.0971,5.8022,19.7843,11.0877
10.7692,9.6413,15.5362,13.5649,12.1760,1.0842,5.1421,30.4721,6.5331,20.6454,5.5280,2.9070,22.5754
13.7672,14.8348,15.3565,3.5207,15.1654,2.3862,5.7444,9.0706,12.0638,8.3940,8.5603,10.1338,18.9587
9.4432,11.4050,8.2743,14.6294,7.0637,2.7263,4.3851,7.6041,13.5869,7.3321,4.5596,19.2314,9.0712
21.8867,9.8834,19.5312,8.8338,12.6732,0.6632,4.1687,11.9301,13.7793,12.5974,10.5643,12.8390,11.2184
22.4806,6.2788,19.8248,5.0502,17.8035,3.5434,5.1648,29.8444,6.1013,20.1152,10.6969,7.7510,18.0389
8.2699,14.0094,13.9033,16.7836,5.3250,0.3026,4.3192,7.7889,13.8291,6.5941,2.5794,4.6136,16.1018
22.7150,6.2956,21.2527,10.5795,6.5606,3.8650,3.2113,6.0562,12.7057,8.7194,10.9169,2.3004,3.6813
31.4869,9.2052,21.9160,17.4777,1.6522,2.7930,2.4881,17.2962,7.2107,19.5155,10.8207,8.4323,3.2101
7.5506,11.8617,8.0902,17.6354,6.3506,2.9356,0.8248,8.6855,8.0912,14.5179,5.5771,17.1912,9.4164
9.5283,12.5126,9.6023,16.6946,6.2752,3.7996,4.8282,14.6337,8.5094,15.8724,5.9051,4.4138,13.6737
6.4746,11.7399,8.1530,9.2093,14.5462,2.6276,3.0226,25.0511,7.2637,21.5428,3.3932,6.9707,23.4084
9.4593,10.0391,7.9926,14.0215,2.7017,1.6895,5.2376,23.1819,7.4892,21.7574,5.3883,20.2183,7.0018
12.1556,8.9952,14.4846,16.5610,2.1019,0.8566,3.4627,25.5301,6.6308,20.1294,4.8045,2.7386,13.0310
7.8699,12.5856,9.0414,16.8781,6.8086,2.9599,2.4028,7.2804,11.2903,6.0117,5.6801,0.5978,16.6049
7.2699,10.2663,8.1972,8.0458,13.9851,3.4078,4.2184,7.8533,13.3984,9.4202,5.1080,18.3000,12.3084
15.1972,9.6424,14.4365,17.3436,5.3647,2.9764,0.6888,7.4550,10.8906,6.8433,8.6416,4.6815,10.4771
6.9291,10.0443,9.8077,8.7861,12.0921,2.2484,1.2404,25.3313,5.2764,21.1555,4.9223,15.5584,18.5073
9.0548,8.8041,14.3202,12.2599,8.0095,3.3382,2.8971,9.2446,10.5008,6.7715,8.5546,10.3889,10.5086
8.1666,14.8915,15.1197,12.7164,11.4532,2.9658,4.3063,10.3909,14.7300,15.7518,5.4772,9.6821,16.7360
10.2570,8.0277,14.5640,15.4370,5.9863,3.8796,3.2530,12.9609,13.1006,12.1483,10.7652,11.8882,7.2033
8.7542,13.0424,6.5405,11.9275,12.4504,3.6482,3.3585,8.8089,11.3705,17.5537,3.1544,20.9319,11.3799
19.9972,6.4428,21.5815,18.8059,4.7538,3.2696,3.0017,13.2408,12.9435,15.7568,10.5713,17.5978,0.8514
20.2395,5.1063,20.5789,12.9047,10.5887,3.8675,5.8907,9.4538,12.1336,7.2523,10.9383,15.0767,3.5353
26.0525,4.7984,20.6794,6.0051,18.4825,2.5396,4.6373,14.6248,12.0964,17.1094,10.6884,9.2947,9.3150
20.1634,9.9936,21.4342,5.1191,14.8703,1.1541,4.4293,15.4384,11.8204,17.8320,10.7911,9.0349,13.6665
13.7744,8.3540,15.6261,10.3861,12.5135,2.6461,2.6951,6.5936,10.8580,8.8094,9.1810,12.3627,9.8705
8.5113,13.1643,8.9949,3.5193,14.8603,0.2474,3.8634,22.4992,5.0566,21.5884,5.2657,14.5993,20.9176
6.1318,13.9027,7.7936,2.2242,15.7289,3.8165,3.2853,29.3064,9.5705,21.0947,5.0023,4.1309,28.8534
14.5063,4.5290,21.0924,13.1745,7.0281,2.0602,5.2315,7.0525,11.6951,6.2923,10.2877,3.8466,4.2207
9.4959,11.7298,9.5374,11.7310,8.2865,2.0944,3.5535,21.1676,7.9652,19.6518,5.9729,0.9202,18.2458
12.6419,14.9683,13.9165,1.2062,16.7126,3.9669,3.8511,15.4489,4.5671,21.3727,8.3203,21.5161,16.2691
6.9486,12.7107,7.3414,15.2583,1.1089,1.2553,3.5975,25.8187,7.8108,19.9422,5.4037,0.6999,17.4589
19.6933,5.7044,21.1445,10.4330,12.6041,2.0830,3.8291,9.9069,10.5131,7.7266,10.8369,5.4196,9.7451
14.7138,13.6111,14.1264,6.7974,14.4718,0.2569,5.4969,9.4830,10.5497,7.6516,6.2065,16.1108,17.1010
10.4881,11.3961,13.8618,8.7910,14.8265,3.3759,5.0235,6.9272,12.5336,9.2629,2.3011,16.6756,13.6111
20.4012,8.4491,21.4862,10.8301,11.9900,2.5789,4.3485,8.9864,11.1121,8.9804,10.0360,14.8021,8.2621
30.9134,5.4451,20.7825,10.4954,10.2716,3.8087,0.3583,8.1685,12.3460,6.0218,10.8987,2.9794,7.6574
11.4165,14.8497,16.5636,6.9275,15.7746,3.5176,3.5685,30.1273,9.2828,19.1751,3.2308,15.6706,27.5506
8.2462,12.6019,6.9766,10.3865,12.8164,2.3219,5.4800,7.4552,12.9903,6.3956,5.8073,16.3567,14.8864
8.9938,12.1237,17.4080,14.9634,11.9185,2.1024,4.4414,9.1717,12.6684,7.8961,3.4070,4.8911,18.2538
13.1319,14.2208,14.5847,1.0800,16.6711,3.5461,5.1778,25.6883,4.0265,21.0049,8.4201,12.3574,23.1275
15.9272,9.1430,17.4985,18.4597,5.5579,3.1710,0.8430,7.2856,10.8856,8.7754,8.1257,10.4560,7.5889
10.1705,10.6286,13.5010,11.8662,5.9070,2.8417,3.3829,14.9579,4.2016,21.7580,9.0438,16.0527,6.3565
8.9193,12.1167,8.7065,6.3305,11.0879,1.7167,5.3842,29.5539,9.9798,20.2995,5.5453,11.1656,21.3838
16.6888,4.4069,19.3918,9.8366,12.1765,1.3360,3.5594,6.8238,10.6857,9.4498,10.0240,11.1549,5.0356
15.0374,10.7624,17.1103,12.9190,8.9009,2.7158,3.9725,8.0821,13.3607,7.2848,8.6082,8.7148,11.5401
6.4047,12.0583,7.4192,2.4981,14.6014,2.5546,5.5373,8.9410,12.8626,17.5990,5.8437,3.4751,15.3953
18.9807,7.7799,20.8649,14.2361,12.0900,2.0005,0.7384,14.6954,7.9654,19.1951,10.1187,3.7762,12.1897
15.9663,14.2146,14.3284,6.9337,14.3664,1.0844,5.4062,16.1709,9.8258,21.1534,6.9057,2.2606,19.4760
6.5521,10.5379,7.2394,17.4745,1.3486,2.9313,2.4625,14.8015,8.7671,12.2883,5.7770,18.4899,7.6312
31.1929,8.6255,20.0583,14.1178,4.8142,3.5660,1.3367,6.7666,10.3623,7.6175,10.4130,19.2382,0.9997
9.6664,10.9917,7.4934,15.1485,4.8479,3.6382,3.5853,9.3249,12.3546,8.6755,5.2665,1.9284,12.2066
13.2134,11.3188,14.6750,15.3490,5.5083,2.7515,3.1846,18.9182,4.7371,19.9342,5.4796,13.3645,10.7500
12.5797,15.5479,12.8809,14.0540,6.4052,2.9144,3.8004,13.9600,10.0198,16.6045,7.4289,10.2266,14.6135
6.0752,10.3916,7.6898,16.7630,3.5058,0.3180,4.8436,6.8363,13.8154,6.7367,5.1356,7.0550,9.4944
8.1104,12.4776,17.2160,4.2900,17.1269,3.7424,5.5663,9.3804,13.3568,7.4951,5.5753,12.0443,19.0155
20.8307,9.1187,19.4009,11.3731,10.5984,0.0211,4.1209,14.3778,9.6210,21.7014,10.7895,5.9669,9.0783
6.5436,10.7184,8.0350,10.5928,9.4873,1.6215,5.1369,18.8839,7.2560,21.2511,5.7675,13.6713,12.4902
21.6100,7.9459,20.5322,16.1667,4.0093,3.8636,4.1385,15.6229,8.6669,12.9931,10.0725,13.8254,4.2147
14.1900,14.4369,13.6416,18.1521,6.5706,3.5903,1.4766,27.4971,4.4513,20.2811,9.7711,20.9413,17.3786
28.2090,9.8810,19.3010,16.3295,5.2401,2.9974,5.8248,28.1691,6.0779,20.7362,10.4441,3.8431,12.1246
6.1013,13.0192,9.1184,12.3403,6.7765,2.3357,0.2053,31.0660,8.9223,20.8086,4.0996,5.2299,24.8154
7.4449,11.4172,6.1126,5.9467,17.4544,3.2534,3.9965,17.7663,7.4018,19.8224,3.0237,5.3360,21.3131
12.9016,8.0299,21.6747,10.6793,11.5019,3.3411,4.4507,27.8852,4.0417,21.1880,10.1077,2.3428,17.5305
8.2886,12.0446,9.5855,5.5619,14.8080,3.3942,3.5468,10.8824,15.9782,12.9367,5.8830,8.6856,17.6437
29.0340,9.9949,19.3777,11.0746,10.9656,3.7266,2.1720,8.1484,9.6000,17.1224,10.5509,2.2334,8.3006
15.7830,13.8286,17.9694,12.4847,12.5246,1.7358,4.3926,8.4789,11.5470,9.8351,5.2416,18.9785,14.1852
14.0936,13.8464,15.8231,13.7961,10.7885,1.7363,4.5258,7.5652,10.3787,7.5650,5.8297,7.2070,16.6745
13.0906,6.6282,21.1752,5.8731,14.5252,2.4059,5.1614,19.0653,5.3233,21.1195,10.8825,5.8207,11.9456
30.7688,7.8970,19.3805,1.6368,16.9255,2.6085,1.4559,7.0843,13.7647,9.1524,10.4514,9.1815,10.9337
12.7383,13.1350,14.4037,16.2102,6.4266,2.6191,5.2853,12.8494,9.3025,13.1665,8.7288,10.3836,12.0243
19.1400,6.1803,19.2389,18.1817,6.7719,3.1334,0.0487,13.5891,10.4761,14.6965,10.4747,4.1187,7.8901
9.1844,12.7417,6.7338,14.7472,6.2457,2.3178,3.0552,19.2126,5.4041,20.6753,5.5413,17.4840,12.2988
9.9684,11.1215,8.6802,10.1309,15.6860,2.2239,5.5566,8.4036,8.6980,13.5317,5.1188,18.0587,12.5269
9.7062,12.5221,6.8024,13.5507,7.8972,0.4670,3.4768,8.5037,14.0749,13.7293,5.3118,1.8507,14.4218
16.6477,8.2587,19.7223,4.8653,14.8051,0.1194,4.0263,9.5308,10.2273,15.9582,10.2344,9.7077,10.1381
9.0415,12.0298,6.1470,13.9000,9.3843,1.8865,3.2468,15.1414,8.2849,13.1687,5.4220,20.8408,13.5719
20.0497,8.9138,21.3242,6.8465,14.1302,3.1702,5.6516,21.2114,4.7827,19.4949,10.4892,4.8310,14.6971
9.5143,13.9958,9.2710,10.9549,10.5546,3.9787,5.8862,13.0465,8.1948,19.6281,4.4000,6.6257,14.7266
6.3915,13.6706,9.9302,8.0393,10.3516,1.5202,5.7166,7.6107,12.3767,8.8901,5.0117,1.8853,17.6187
20.6366,7.5611,21.3661,5.3742,14.0768,3.2007,4.7860,9.2071,10.7290,7.0422,10.2183,18.3519,8.0215
26.0689,4.1232,19.2738,2.8810,18.7632,2.8381,0.2014,22.0336,8.8655,20.4394,10.9797,3.8028,15.0360
8.6210,12.9197,6.8210,4.7703,15.2626,2.5728,0.9067,14.7194,8.1072,19.2690,3.6938,16.0173,18.2861
14.1316,6.2013,19.8383,3.1920,18.8644,3.5077,5.8696,23.8640,4.2088,21.9245,10.8200,0.2401,17.5764
11.7970,14.4606,13.3904,3.6891,18.0626,3.9782,0.4374,8.1781,11.8720,9.2519,10.7947,0.6971,24.6219
31.7489,4.6477,20.8088,5.6349,15.2662,2.8109,0.9941,12.2893,10.3197,17.8501,10.7605,16.3601,4.1347
15.5647,8.2502,20.6681,12.8221,12.0825,2.2431,5.3246,13.9967,15.5992,12.3416,10.3790,11.9167,10.8451
27.4724,4.3082,19.0789,7.3315,11.3388,2.8984,0.1678,8.8095,12.2846,8.8623,10.9363,20.8281,2.3752
14.7380,5.1737,21.7899,14.4600,3.4796,1.7072,5.8368,13.0787,12.7347,12.2250,10.0791,4.3887,3.1046
21.4108,9.4104,19.7353,7.3753,12.0787,1.7802,4.9536,9.7251,10.9732,7.9031,10.6783,5.1749,12.2304
7.3379,13.5403,6.9913,4.9035,16.1908,3.5419,2.4619,9.4045,9.5609,13.0926,5.6305,16.6795,17.7656
28.4398,8.2851,19.9543,4.6753,15.4564,0.2967,3.1051,8.4668,12.0010,8.0901,10.1427,9.6328,11.6685
6.4820,11.2971,8.7249,5.2612,17.9532,2.1312,5.2598,9.0780,11.2473,8.7886,5.7206,9.5830,19.2312
9.0406,13.9855,9.2660,5.9470,18.4126,2.8667,4.8692,24.2550,5.3180,20.4908,5.4364,14.4994,24.6205
14.9123,9.1620,20.1250,2.6712,15.4506,2.8893,5.1526,19.2755,7.8090,19.8439,10.9915,11.8095,13.6607
10.7825,15.3274,17.7604,15.4341,6.6944,2.9392,3.6440,11.4125,15.2605,12.0529,10.9898,3.6677,16.6624
10.8864,15.5325,17.5512,14.5342,4.1770,2.8623,3.7952,9.3774,10.2472,9.5633,9.5906,16.1591,11.5379
24.9102,9.6282,19.8555,7.5101,10.0900,3.1877,4.4038,7.0348,10.7563,7.0883,10.3822,4.7403,9.3569
8.4810,13.8788,7.3053,10.3958,14.0022,3.2250,5.8242,6.5765,11.0296,6.3956,5.2024,13.4653,17.0000
7.9846,11.2012,9.9827,4.2448,17.3262,3.7473,0.1510,6.2185,13.3291,6.7071,5.1601,16.0471,18.0516
10.9015,10.6878,12.2829,6.6908,18.4998,1.8804,4.0403,27.6264,6.4219,20.4937,3.1218,18.2800,22.8485
9.6211,13.9255,7.3536,2.9282,17.4770,3.7257,4.0968,6.5693,12.2386,9.5531,5.5379,20.2798,16.6147
26.4881,9.1982,20.6503,5.7627,17.0054,3.9177,2.4359,11.4590,9.5954,13.6251,10.5619,18.3082,10.6149
20.8476,4.0375,20.3444,15.8375,7.7400,3.9933,0.1372,20.7915,9.1842,21.7988,10.1514,10.0163,5.4213
6.5199,12.8197,7.7414,18.6176,5.5909,2.4082,0.4646,14.4191,9.7324,17.8934,4.8865,16.2199,12.6535
18.1519,8.4754,20.2881,14.2785,1.4932,3.9731,4.4830,12.1250,9.4214,13.8462,10.4791,5.0725,3.2254
13.8700,14.3803,17.3623,1.8300,16.1692,2.4348,4.7780,22.0071,7.4887,21.9734,9.9664,9.9213,21.3864
10.1934,10.5985,13.8707,10.8590,11.8246,2.4346,0.9681,15.8413,8.1857,16.2565,9.9761,19.2119,13.5049
9.5692,9.1078,13.5423,4.5897,15.1715,3.1069,0.6025,21.3498,5.7061,21.0934,8.5481,1.8864,20.2286
13.4286,11.0310,12.6811,15.3284,5.9036,3.9835,3.1256,7.2056,10.0129,8.8501,10.6521,19.0175,5.9352
14.1367,11.4753,12.2679,10.4736,6.8186,3.9143,4.8955,8.6748,10.6396,8.8579,6.9104,10.7997,9.3943
7.3289,13.3615,9.1050,15.4203,4.3419,1.9235,5.0540,17.3730,8.1189,19.8629,5.9508,11.8855,11.7646
13.7085,14.4890,17.3329,2.0677,17.2758,2.6738,3.5767,29.5047,9.1053,20.0081,4.4048,18.6234,26.2286
6.7110,13.2365,6.0787,18.4897,2.1561,2.2512,3.1370,11.4392,10.4332,15.4301,5.4236,2.7640,12.1360
7.3481,11.6351,8.1794,14.1051,3.1017,1.3224,5.6261,14.4880,5.8104,19.4016,5.0997,19.4166,5.5060
18.8563,7.0656,19.3253,6.7965,14.5288,3.2305,5.0461,15.1722,11.5305,12.3890,10.4629,17.2530,9.5842
